taxa	determinant	coefficient	stdev	pvalue	formula	method	n	freq
t496	(Intercept)	5.336691730454753	0.0842511083928726	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t496	General.Age	-0.3365690394998273	0.07546641134313306	2.941519671824641e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t496	Reproductive.haschildrenTRUE	0.2032619391638904	0.15623791793337588	0.025968085469360396	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t496	Technical.dna_conc	-0.1699139275069915	0.061924047183127634	2.733291643408172e-6	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t497	(Intercept)	5.317825675097159	0.08416952634645027	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t497	General.Age	-0.33590794446180827	0.07535463521354666	2.283348527628618e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t497	Reproductive.haschildrenTRUE	0.20073433907741065	0.15606687646664014	0.02696304406529967	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t497	Technical.dna_conc	-0.1544482999203993	0.06192122538951365	1.8268502056316566e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t498	(Intercept)	5.31799642067357	0.08416722583944826	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t498	General.Age	-0.3381946264792386	0.07533945887022155	1.453749089340664e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t498	Reproductive.haschildrenTRUE	0.20144071871983374	0.15606888046841094	0.026334318679904132	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t498	Technical.dna_conc	-0.15327913839890958	0.06192969546885902	2.091398755514556e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t499	(Intercept)	5.31768259122238	0.08416696913512488	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t499	General.Age	-0.3361742775780698	0.07534287401833431	2.142941731821906e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t499	Reproductive.haschildrenTRUE	0.19672330773595134	0.1560457916509912	0.030123463141423314	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t499	Technical.dna_conc	-0.15406705946355514	0.06191690343561639	1.9081318091152863e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t5	(Intercept)	5.318765656161083	0.08416977658418016	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t5	General.Age	-0.33701627515656984	0.07534074114722171	1.8324097658943004e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t5	Reproductive.haschildrenTRUE	0.19617266205699221	0.15604847562602148	0.030569532968202518	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t5	Technical.dna_conc	-0.15484087185153989	0.0619166437012209	1.72857930554515e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t50	(Intercept)	5.358958796072974	0.08434535065074873	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t50	General.Age	-0.3493590215056599	0.07550466129204904	2.9323038780263422e-15	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t50	Reproductive.haschildrenTRUE	0.21157851152426602	0.1564313234493748	0.02044600642263827	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t50	Technical.dna_conc	-0.17991561349049898	0.0619684797939839	6.757245131118675e-7	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t500	(Intercept)	5.319827470271097	0.08417740923682518	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t500	General.Age	-0.3377254476368816	0.07535908552068574	1.5999034517094094e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t500	Reproductive.haschildrenTRUE	0.2012961641928707	0.15608498967840412	0.026452179983408	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t500	Technical.dna_conc	-0.15571993439589588	0.06192155643772239	1.5379254701992603e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t501	(Intercept)	5.31768259122238	0.08416696913512488	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t501	General.Age	-0.3361742775780698	0.07534287401833431	2.142941731821906e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t501	Reproductive.haschildrenTRUE	0.19672330773595134	0.1560457916509912	0.030123463141423314	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t501	Technical.dna_conc	-0.15406705946355514	0.06191690343561639	1.9081318091152863e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t502	(Intercept)	5.315194828891434	0.08415702081038232	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t502	General.Age	-0.3418416764198366	0.07532753465754598	8.7037760336537e-15	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t502	Reproductive.haschildrenTRUE	0.21011493767084236	0.15606240380746916	0.020805619266116408	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t502	Technical.dna_conc	-0.15505497737358925	0.06192067410511127	1.7498042796683214e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t503	(Intercept)	5.317088806459748	0.08416427554576136	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t503	General.Age	-0.33769190269398036	0.07534215973175744	1.6321290061137135e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t503	Reproductive.haschildrenTRUE	0.2016936940499847	0.15606049571059952	0.02620153410944227	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t503	Technical.dna_conc	-0.15560247982881312	0.0619149533037983	1.5715942632449003e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t504	(Intercept)	5.319328605036259	0.08417130961940371	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t504	General.Age	-0.33649141492990625	0.07534425784985875	2.052969444494641e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t504	Reproductive.haschildrenTRUE	0.19518217992798836	0.15604957501689684	0.03147499587170144	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t504	Technical.dna_conc	-0.1550544018708722	0.0619165053600795	1.6935216302491976e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t505	(Intercept)	5.446923624297796	0.08478690708601529	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t505	General.Age	-0.335409486878303	0.07600456850623273	5.492504261912098e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t505	Reproductive.haschildrenTRUE	0.1955737436778408	0.15725968455611428	0.033336102264161296	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t505	Technical.dna_conc	-0.17151574478339232	0.06235955881734453	2.6056874877353986e-6	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t506	(Intercept)	5.353491893252163	0.08440215015340095	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t506	General.Age	-0.29587438226098145	0.07579958245220245	2.6236897766960798e-11	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t506	Reproductive.haschildrenTRUE	0.2129401786612622	0.15658330382850574	0.01981660004746879	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t506	Technical.dna_conc	-0.09059450337992624	0.06234974822605448	0.012805682152257804	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t507	(Intercept)	5.318925162851359	0.08417005215738826	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t507	General.Age	-0.33813311487802883	0.07534129099898419	1.515432670338761e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t507	Reproductive.haschildrenTRUE	0.19965342768500963	0.15605948142673465	0.02776409990572619	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t507	Technical.dna_conc	-0.15447632655218818	0.061922496516146106	1.8156569410790193e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t508	(Intercept)	5.34480434522168	0.08429958563982937	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t508	General.Age	-0.3180292849412574	0.07554135151604273	7.232316281922497e-13	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t508	Reproductive.haschildrenTRUE	0.19001462795771146	0.1562939766872021	0.037539559746842956	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t508	Technical.dna_conc	-0.14643561519295192	0.06204194703336905	5.484692717292917e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t509	(Intercept)	5.322600804698877	0.08418399922898483	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t509	General.Age	-0.3404227047132511	0.0753618365472911	1.176220762728089e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t509	Reproductive.haschildrenTRUE	0.21228490500315514	0.15613070800287523	0.019625481536341745	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t509	Technical.dna_conc	-0.15132818638740833	0.061962206358489404	2.8228177418011605e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t51	(Intercept)	5.384364827501305	0.08439302648617727	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t51	General.Age	-0.3495968539379558	0.075516206458611	5.582988019769862e-15	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t51	Reproductive.haschildrenTRUE	0.18909392753054372	0.1564806426402537	0.04048271039146223	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t51	Technical.dna_conc	-0.17772930959698208	0.062028049203200326	1.2322412402869065e-6	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t510	(Intercept)	5.326874512341405	0.08421361870011716	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t510	General.Age	-0.3249106700382293	0.07543558504664694	1.9009094265591737e-13	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t510	Reproductive.haschildrenTRUE	0.18873584469468385	0.15612090414779412	0.03818764131668671	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t510	Technical.dna_conc	-0.14957226817468736	0.06195623258524581	3.547386109858137e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t511	(Intercept)	5.683621784180648	0.08583915026613381	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t511	General.Age	-0.3721610669425342	0.07676967157069041	2.2383790759478263e-15	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t511	Reproductive.haschildrenTRUE	0.150592903637921	0.15912503859362565	0.11991463203262986	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t511	Technical.dna_conc	-0.18752538633933596	0.06314757788306746	1.1077136208288595e-6	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t512	(Intercept)	5.317171333832468	0.08416365596723296	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t512	General.Age	-0.33747193254013796	0.07534082070277053	1.6740251381285536e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t512	Reproductive.haschildrenTRUE	0.20056889482964657	0.15606001746451595	0.02701603492916064	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t512	Technical.dna_conc	-0.1554570453953606	0.06191346950410785	1.5933268341354733e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t513	(Intercept)	5.39991080391476	0.08457097019154573	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t513	General.Age	-0.34886699793204756	0.07571723190711875	2.3642150561221106e-15	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t513	Reproductive.haschildrenTRUE	0.2062989649366689	0.15688600203462427	0.02314662417368419	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t513	Technical.dna_conc	-0.16112105944088406	0.06225306888570599	8.022557228781542e-6	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t514	(Intercept)	5.322943681980569	0.08418983646643136	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t514	General.Age	-0.33632527757368497	0.07535234864040832	2.0250179077471084e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t514	Reproductive.haschildrenTRUE	0.1911222599652215	0.15606547393576603	0.03504428021315701	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t514	Technical.dna_conc	-0.1573933383819403	0.06191498537187403	1.2406584780425348e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t515	(Intercept)	5.3294465499524835	0.0842095919917222	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t515	General.Age	-0.3351294173298574	0.07537273393602979	2.948839501500862e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t515	Reproductive.haschildrenTRUE	0.18308555203551333	0.15608130029306574	0.04402473872850638	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t515	Technical.dna_conc	-0.16198637408896166	0.061905816134829664	7.239281948351398e-6	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t516	(Intercept)	5.322465443211396	0.08419848171574333	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t516	General.Age	-0.3353778439173933	0.07541873697193019	2.2989741019352097e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t516	Reproductive.haschildrenTRUE	0.20741795442887323	0.1561868022781753	0.022069159200004	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t516	Technical.dna_conc	-0.15981999466761024	0.061928460663302945	8.856618922267312e-6	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t517	(Intercept)	5.323164224730668	0.08419187854980013	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t517	General.Age	-0.3322404629977647	0.07538453294797141	4.239598830462577e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t517	Reproductive.haschildrenTRUE	0.19089083640302967	0.15609001180438775	0.03530315457589229	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t517	Technical.dna_conc	-0.15629872454817043	0.061920105609732184	1.4283976306550516e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t518	(Intercept)	5.319979560201083	0.08418137015973802	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t518	General.Age	-0.34002683105942794	0.07536315616229498	9.829180754401036e-15	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t518	Reproductive.haschildrenTRUE	0.20800269654683143	0.15613030637285494	0.021679000188217116	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t518	Technical.dna_conc	-0.15615935328908778	0.06193293771867781	1.4207953557667961e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
